"datetime","count","hour","day"
"2011-12-28 22:00:00",118.9743109,22,4
"2011-12-28 23:00:00",118.11574964,23,4
"2011-12-29 00:00:00",118.0411333,0,5
"2011-12-29 01:00:00",109.36225808,1,5
"2011-12-29 02:00:00",93.8907334,2,5
"2011-12-29 03:00:00",77.6814518,3,5
"2011-12-29 04:00:00",80.48724974,4,5
"2011-12-29 05:00:00",81.7263334,5,5
"2011-12-29 06:00:00",72.806232,6,5
"2011-12-29 07:00:00",47.77589562,7,5
"2011-12-29 08:00:00",63.450032,8,5
"2011-12-29 09:00:00",57.37082096,9,5
"2011-12-29 10:00:00",64.75194174,10,5
"2011-12-29 11:00:00",83.11635712,11,5
"2011-12-29 12:00:00",101.8321804,12,5
"2011-12-29 13:00:00",119.7818724,13,5
"2011-12-29 14:00:00",128.7823485,14,5
"2011-12-29 15:00:00",129.16820812,15,5
"2011-12-29 16:00:00",122.87507024,16,5
"2011-12-29 17:00:00",95.50517024,17,5
"2011-12-29 18:00:00",109.11484146,18,5
"2011-12-29 19:00:00",111.9497539,19,5
"2011-12-29 20:00:00",74.3982724,20,5
"2011-12-29 21:00:00",94.00246396,21,5
"2011-12-29 22:00:00",75.98876396,22,5
"2011-12-29 23:00:00",83.34077024,23,5
"2011-12-30 00:00:00",62.74356396,0,6
"2011-12-30 01:00:00",74.20343862,1,6
"2011-12-30 02:00:00",49.6116029,2,6
"2011-12-30 03:00:00",49.6116029,3,6
"2011-12-30 04:00:00",48.81635712,4,6
"2011-12-30 05:00:00",32.25096912,5,6
"2011-12-30 06:00:00",48.81635712,6,6
"2011-12-30 07:00:00",33.61085712,7,6
"2011-12-30 08:00:00",39.46015712,8,6
"2011-12-30 09:00:00",43.4065789999999,9,6
"2011-12-30 10:00:00",85.68159264,10,6
"2011-12-30 11:00:00",89.6357538,11,6
"2011-12-30 12:00:00",118.21562296,12,6
"2011-12-30 13:00:00",143.37450296,13,6
"2011-12-30 14:00:00",179.59852862,14,6
"2011-12-30 15:00:00",183.846557,15,6
"2011-12-30 16:00:00",185.0774638,16,6
"2011-12-30 17:00:00",150.65780274,17,6
"2011-12-30 18:00:00",110.15530296,18,6
"2011-12-30 19:00:00",156.06827338,19,6
"2011-12-30 20:00:00",100.8898234,20,6
"2011-12-30 21:00:00",106.6460009,21,6
"2011-12-30 22:00:00",84.44523974,22,6
"2011-12-30 23:00:00",105.78743964,23,6
"2011-12-31 00:00:00",142.90231798,0,7
"2011-12-31 01:00:00",146.29653542,1,7
"2011-12-31 02:00:00",146.29653542,2,7
"2011-12-31 03:00:00",146.29653542,3,7
"2011-12-31 04:00:00",104.10572308,4,7
"2011-12-31 05:00:00",80.17165208,5,7
"2011-12-31 06:00:00",108.57242862,6,7
"2011-12-31 07:00:00",88.6487875,7,7
"2011-12-31 08:00:00",48.54941096,8,7
"2011-12-31 09:00:00",76.9501875,9,7
"2011-12-31 10:00:00",91.4991947399999,10,7
"2011-12-31 11:00:00",112.46087224,11,7
"2011-12-31 12:00:00",245.8121897,12,7
"2011-12-31 13:00:00",241.2578045,13,7
"2011-12-31 14:00:00",193.58805698,14,7
"2011-12-31 15:00:00",214.510835,15,7
"2011-12-31 16:00:00",191.01819982,16,7
"2011-12-31 17:00:00",165.7500638,17,7
"2011-12-31 18:00:00",162.56374346,18,7
"2011-12-31 19:00:00",167.34589258,19,7
"2011-12-31 20:00:00",167.34589258,20,7
"2011-12-31 21:00:00",147.8294863,21,7
"2011-12-31 22:00:00",126.69347396,22,7
"2011-12-31 23:00:00",101.60501,23,7
"2012-01-20 00:00:00",125.2575042,0,6
"2012-01-20 01:00:00",123.86247196,1,6
"2012-01-20 02:00:00",123.86247196,2,6
"2012-01-20 03:00:00",104.3514029,3,6
"2012-01-20 04:00:00",74.2373109,4,6
"2012-01-20 05:00:00",74.2373109,5,6
"2012-01-20 06:00:00",76.33446642,6,6
"2012-01-20 07:00:00",44.41835808,7,6
"2012-01-20 08:00:00",61.21434964,8,6
"2012-01-20 09:00:00",115.68998382,9,6
"2012-01-20 10:00:00",129.48147842,10,6
"2012-01-20 11:00:00",159.77466304,11,6
"2012-01-20 12:00:00",152.10197148,12,6
"2012-01-20 13:00:00",160.9206242,13,6
"2012-01-20 14:00:00",157.6466242,14,6
"2012-01-20 15:00:00",156.4946333,15,6
"2012-01-20 16:00:00",143.03664974,16,6
"2012-01-20 17:00:00",168.86756912,17,6
"2012-01-20 18:00:00",152.60378762,18,6
"2012-01-20 19:00:00",144.2757334,19,6
"2012-01-20 20:00:00",152.60378762,20,6
"2012-01-20 21:00:00",143.48048762,21,6
"2012-01-20 22:00:00",141.82668058,22,6
"2012-01-20 23:00:00",49.59940708,23,6
"2012-01-21 00:00:00",51.55970708,0,7
"2012-01-21 01:00:00",0,1,7
"2012-01-21 02:00:00",0,2,7
"2012-01-21 03:00:00",0,3,7
"2012-01-21 04:00:00",0,4,7
"2012-01-21 05:00:00",0,5,7
"2012-01-21 06:00:00",0,6,7
"2012-01-21 07:00:00",0,7,7
"2012-01-21 08:00:00",0,8,7
"2012-01-21 09:00:00",0,9,7
"2012-01-21 10:00:00",0,10,7
"2012-01-21 11:00:00",0,11,7
"2012-01-21 12:00:00",14.22964974,12,7
"2012-01-21 13:00:00",14.61017214,13,7
"2012-01-21 14:00:00",17.2731518,14,7
"2012-01-21 15:00:00",17.2731518,15,7
"2012-01-21 16:00:00",12.5758427,16,7
"2012-01-21 17:00:00",17.35799182,17,7
"2012-01-21 18:00:00",32.56349182,18,7
"2012-01-21 19:00:00",7.17641031999996,19,7
"2012-01-21 20:00:00",6.81966519999997,20,7
"2012-01-21 21:00:00",16.38738998,21,7
"2012-01-21 22:00:00",25.0662652,22,7
"2012-01-21 23:00:00",0,23,7
"2012-01-22 00:00:00",0,0,1
"2012-01-22 01:00:00",13.3044652,1,1
"2012-01-22 02:00:00",12.50921942,2,1
"2012-01-22 03:00:00",27.71471942,3,1
"2012-01-22 04:00:00",0,4,1
"2012-01-22 05:00:00",9.38690707999998,5,1
"2012-01-22 06:00:00",3.53760707999998,6,1
"2012-01-22 07:00:00",3.53760707999998,7,1
"2012-01-22 08:00:00",3.53760707999998,8,1
"2012-01-22 09:00:00",3.53760707999998,9,1
"2012-01-22 10:00:00",2.32763791999998,10,1
"2012-01-22 11:00:00",0,11,1
"2012-01-22 12:00:00",0,12,1
"2012-01-22 13:00:00",0,13,1
"2012-01-22 14:00:00",0,14,1
"2012-01-22 15:00:00",0,15,1
"2012-01-22 16:00:00",0,16,1
"2012-01-22 17:00:00",0,17,1
"2012-01-22 18:00:00",0,18,1
"2012-01-22 19:00:00",0,19,1
"2012-01-22 20:00:00",0,20,1
"2012-01-22 21:00:00",0,21,1
"2012-01-22 22:00:00",0,22,1
"2012-01-22 23:00:00",0,23,1
"2012-01-23 00:00:00",0,0,2
"2012-01-23 01:00:00",0,1,2
"2012-01-23 02:00:00",0,2,2
"2012-01-23 03:00:00",0,3,2
"2012-01-23 04:00:00",8.91153199999999,4,2
"2012-01-23 05:00:00",0,5,2
"2012-01-23 06:00:00",0,6,2
"2012-01-23 07:00:00",0,7,2
"2012-01-23 08:00:00",0,8,2
"2012-01-23 09:00:00",0,9,2
"2012-01-23 10:00:00",0,10,2
"2012-01-23 11:00:00",0,11,2
"2012-01-23 12:00:00",0,12,2
"2012-01-23 13:00:00",0,13,2
"2012-01-23 14:00:00",0,14,2
"2012-01-23 15:00:00",0,15,2
"2012-01-23 16:00:00",0,16,2
"2012-01-23 17:00:00",0,17,2
"2012-01-23 18:00:00",0,18,2
"2012-01-23 19:00:00",0,19,2
"2012-01-23 20:00:00",0,20,2
"2012-01-23 21:00:00",0,21,2
"2012-01-23 22:00:00",0,22,2
"2012-01-23 23:00:00",0,23,2
"2012-01-24 00:00:00",0,0,3
"2012-01-24 01:00:00",6.25537013999992,1,3
"2012-01-24 02:00:00",4.66487857999992,2,3
"2012-01-24 03:00:00",8.7044229599999,3,3
"2012-01-24 04:00:00",0,4,3
"2012-01-24 05:00:00",0,5,3
"2012-01-24 06:00:00",7.49445379999993,6,3
"2012-01-24 07:00:00",8.7044229599999,7,3
"2012-01-24 08:00:00",8.7044229599999,8,3
"2012-01-24 09:00:00",24.56528562,9,3
"2012-01-24 10:00:00",0.469385619999929,10,3
"2012-01-24 11:00:00",22.46161096,11,3
"2012-01-24 12:00:00",24.05743974,12,3
"2012-01-24 13:00:00",24.05743974,13,3
"2012-01-24 14:00:00",51.2756520799999,14,3
"2012-01-24 15:00:00",104.71279474,15,3
"2012-01-24 16:00:00",97.2676659599999,16,3
"2012-01-24 17:00:00",112.80250612,17,3
"2012-01-24 18:00:00",122.25182862,18,3
"2012-01-24 19:00:00",167.24539812,19,3
"2012-01-24 20:00:00",51.8113405,20,3
"2012-01-24 21:00:00",78.55831,21,3
"2012-01-24 22:00:00",36.6058405,22,3
"2012-01-24 23:00:00",51.8113405,23,3
"2012-01-25 00:00:00",0,0,4
"2012-01-25 01:00:00",64.96500108,1,4
"2012-01-25 02:00:00",57.5838803,2,4
"2012-01-25 03:00:00",36.6222028,3,4
"2012-01-25 04:00:00",52.18444792,4,4
"2012-01-25 05:00:00",52.18444792,5,4
"2012-01-25 06:00:00",34.11865008,6,4
"2012-01-25 07:00:00",28.03645008,7,4
"2012-01-25 08:00:00",44.83244164,8,4
"2012-01-25 09:00:00",44.83244164,9,4
"2012-01-25 10:00:00",56.02853298,10,4
"2012-01-25 11:00:00",97.7403632,11,4
"2012-01-25 12:00:00",126.45942296,12,4
"2012-01-25 13:00:00",139.98371096,13,4
"2012-01-25 14:00:00",142.02337762,14,4
"2012-01-25 15:00:00",156.54611,15,4
"2012-01-25 16:00:00",129.41513974,16,4
"2012-01-25 17:00:00",135.20043174,17,4
"2012-01-25 18:00:00",86.92512296,18,4
"2012-01-25 19:00:00",135.322418,19,4
"2012-01-25 20:00:00",100.9206538,20,4
"2012-01-25 21:00:00",81.4384485,21,4
"2012-01-25 22:00:00",81.82430812,22,4
"2012-01-25 23:00:00",81.5315709999999,23,4
"2012-01-26 00:00:00",49.8365724,0,5
"2012-01-26 01:00:00",53.0808709999999,1,5
"2012-01-26 02:00:00",48.5974887399999,2,5
"2012-01-26 03:00:00",53.43761612,3,5
"2012-01-26 04:00:00",47.231571,4,5
"2012-01-26 05:00:00",60.0181539,5,5
"2012-01-26 06:00:00",34.8342709999999,6,5
"2012-01-26 07:00:00",35.19101612,7,5
"2012-01-26 08:00:00",35.19101612,8,5
"2012-01-26 09:00:00",40.5904485,9,5
"2012-01-26 10:00:00",38.93664146,10,5
"2012-01-26 11:00:00",23.5249539,11,5
"2012-01-26 12:00:00",50.47811096,12,5
"2012-01-26 13:00:00",94.0843875,13,5
"2012-01-26 14:00:00",105.4470744,14,5
"2012-01-26 15:00:00",111.2032519,15,5
"2012-01-26 16:00:00",104.65182862,16,5
"2012-01-26 17:00:00",105.625857,17,5
"2012-01-26 18:00:00",105.625857,18,5
"2012-01-26 19:00:00",90.2415744,19,5
"2012-01-26 20:00:00",73.58546596,20,5
"2012-01-26 21:00:00",90.2415744,21,5
"2012-01-26 22:00:00",60.3603824,22,5
"2012-01-26 23:00:00",66.4175795,23,5
"2012-01-27 00:00:00",81.9184066399999,0,6
"2012-01-27 01:00:00",65.12241508,1,6
"2012-01-27 02:00:00",38.95944346,2,6
"2012-01-27 03:00:00",52.77721292,3,6
"2012-01-27 04:00:00",29.5696812,4,6
"2012-01-27 05:00:00",55.16828748,5,6
"2012-01-27 06:00:00",36.92168748,6,6
"2012-01-27 07:00:00",35.3258587,7,6
"2012-01-27 08:00:00",99.9560519199999,8,6
"2012-01-27 09:00:00",99.9560519199999,9,6
"2012-01-27 10:00:00",51.33403374,10,6
"2012-01-27 11:00:00",62.13550496,11,6
"2012-01-27 12:00:00",87.7341112399999,12,6
"2012-01-27 13:00:00",186.00831294,13,6
"2012-01-27 14:00:00",202.94952484,14,6
"2012-01-27 15:00:00",197.41304898,15,6
"2012-01-27 16:00:00",197.81627784,16,6
"2012-01-27 17:00:00",196.66791462,17,6
"2012-01-27 18:00:00",186.129588,18,6
"2012-01-27 19:00:00",155.76896332,19,6
"2012-01-27 20:00:00",134.86825304,20,6
"2012-01-27 21:00:00",139.23567878,21,6
"2012-01-27 22:00:00",148.62848182,22,6
"2012-01-27 23:00:00",144.46279588,23,6
"2012-01-28 00:00:00",128.77202142,0,7
"2012-01-28 01:00:00",126.79567024,1,7
"2012-01-28 02:00:00",90.9833789999999,2,7
"2012-01-28 03:00:00",91.36923862,3,7
"2012-01-28 04:00:00",86.52911124,4,7
"2012-01-28 05:00:00",35.57115712,5,7
"2012-01-28 06:00:00",54.8162015,6,7
"2012-01-28 07:00:00",33.8254095,7,7
"2012-01-28 08:00:00",8.82418761999998,8,7
"2012-01-28 09:00:00",18.6199095,9,7
"2012-01-28 10:00:00",58.91857196,10,7
"2012-01-28 11:00:00",113.03544146,11,7
"2012-01-28 12:00:00",101.40212142,12,7
"2012-01-28 13:00:00",123.51216214,13,7
"2012-01-28 14:00:00",176.73253832,14,7
"2012-01-28 15:00:00",188.45480998,15,7
"2012-01-28 16:00:00",204.92477904,16,7
"2012-01-28 17:00:00",206.52060782,17,7
"2012-01-28 18:00:00",206.88019258,18,7
"2012-01-28 19:00:00",230.25158584,19,7
"2012-01-28 20:00:00",228.13433032,20,7
"2012-01-28 21:00:00",219.99653454,21,7
"2012-01-28 22:00:00",194.6674313,22,7
"2012-01-28 23:00:00",198.0345538,23,7
"2012-01-29 00:00:00",171.60480108,0,1
"2012-01-29 01:00:00",189.55278354,1,1
"2012-01-29 02:00:00",188.28831448,2,1
"2012-01-29 03:00:00",173.6730028,3,1
"2012-01-29 04:00:00",155.876708,4,1
"2012-01-29 05:00:00",83.21462096,5,1
"2012-01-29 06:00:00",119.5016334,6,1
"2012-01-29 07:00:00",125.79002096,7,1
"2012-01-29 08:00:00",110.91054346,8,1
"2012-01-29 09:00:00",101.78724346,9,1
"2012-01-29 10:00:00",143.41369046,10,1
"2012-01-29 11:00:00",181.02500908,11,1
"2012-01-29 12:00:00",198.64867858,12,1
"2012-01-29 13:00:00",198.64867858,13,1
"2012-01-29 14:00:00",200.23917014,14,1
"2012-01-29 15:00:00",216.41756842,15,1
"2012-01-29 16:00:00",235.74985488,16,1
"2012-01-29 17:00:00",235.74985488,17,1
"2012-01-29 18:00:00",216.29975304,18,1
"2012-01-29 19:00:00",191.11587014,19,1
"2012-01-29 20:00:00",153.35820108,20,1
"2012-01-29 21:00:00",174.79112142,21,1
"2012-01-29 22:00:00",203.01610432,22,1
"2012-01-29 23:00:00",172.75679198,23,1
"2012-01-30 00:00:00",212.41619588,0,2
"2012-01-30 01:00:00",78.2601245399999,1,2
"2012-01-30 02:00:00",108.96803254,2,2
"2012-01-30 03:00:00",104.6297213,3,2
"2012-01-30 04:00:00",85.17492096,4,2
"2012-01-30 05:00:00",85.17492096,5,2
"2012-01-30 06:00:00",114.19514964,6,2
"2012-01-30 07:00:00",115.79097842,7,2
"2012-01-30 08:00:00",97.72518058,8,2
"2012-01-30 09:00:00",97.72518058,9,2
"2012-01-30 10:00:00",124.91427842,10,2
"2012-01-30 11:00:00",134.868096,11,2
"2012-01-30 12:00:00",155.88345332,12,2
"2012-01-30 13:00:00",178.0514723,13,2
"2012-01-30 14:00:00",210.73072296,14,2
"2012-01-30 15:00:00",209.5207538,15,2
"2012-01-30 16:00:00",212.2358313,16,2
"2012-01-30 17:00:00",230.1855233,17,2
"2012-01-30 18:00:00",216.72753974,18,2
"2012-01-30 19:00:00",139.5209539,19,2
"2012-01-30 20:00:00",156.52847024,20,2
"2012-01-30 21:00:00",147.40517024,21,2
"2012-01-30 22:00:00",122.16330908,22,2
"2012-01-30 23:00:00",78.3181028,23,2
"2012-01-31 00:00:00",113.54970064,0,3
"2012-01-31 01:00:00",147.7116632,1,3
"2012-01-31 02:00:00",148.15550108,2,3
"2012-01-31 03:00:00",139.03220108,3,3
"2012-01-31 04:00:00",125.2719723,4,3
"2012-01-31 05:00:00",125.2719723,5,3
"2012-01-31 06:00:00",108.77288874,6,3
"2012-01-31 07:00:00",80.2784028,7,3
"2012-01-31 08:00:00",79.8978804,8,3
"2012-01-31 09:00:00",116.1486723,9,3
"2012-01-31 10:00:00",116.9740538,10,3
"2012-01-31 11:00:00",208.63353542,11,3
"2012-01-31 12:00:00",191.1821812,12,3
"2012-01-31 13:00:00",225.78596208,13,3
"2012-01-31 14:00:00",264.19252648,14,3
"2012-01-31 15:00:00",291.25905116,15,3
"2012-01-31 16:00:00",291.25905116,16,3
"2012-01-31 17:00:00",289.66322238,17,3
"2012-01-31 18:00:00",292.55910204,18,3
"2012-01-31 19:00:00",261.80145192,19,3
"2012-01-31 20:00:00",135.2114744,20,3
"2012-01-31 21:00:00",238.8908282,21,3
"2012-01-31 22:00:00",227.0524507,22,3
"2012-01-31 23:00:00",215.53807614,23,3
"2012-02-20 00:00:00",0,0,2
"2012-02-20 01:00:00",0,1,2
"2012-02-20 02:00:00",0,2,2
"2012-02-20 03:00:00",10.1227213,3,2
"2012-02-20 05:00:00",78.32413254,5,2
"2012-02-20 06:00:00",95.59366338,6,2
"2012-02-20 07:00:00",86.18296348,7,2
"2012-02-20 08:00:00",63.97446304,8,2
"2012-02-20 09:00:00",63.97446304,9,2
"2012-02-20 10:00:00",86.7063041599999,10,2
"2012-02-20 11:00:00",114.75332454,11,2
"2012-02-20 12:00:00",131.28660908,12,2
"2012-02-20 13:00:00",149.38152142,13,2
"2012-02-20 14:00:00",173.0275538,14,2
"2012-02-20 15:00:00",182.06547058,15,2
"2012-02-20 16:00:00",209.9016049,16,2
"2012-02-20 17:00:00",229.70311464,17,2
"2012-02-20 18:00:00",182.06547058,18,2
"2012-02-20 19:00:00",182.06547058,19,2
"2012-02-20 20:00:00",184.8659313,20,2
"2012-02-20 21:00:00",156.52847024,21,2
"2012-02-20 22:00:00",138.72570812,22,2
"2012-02-20 23:00:00",156.5864485,23,2
"2012-02-21 00:00:00",67.9366789999999,0,3
"2012-02-21 01:00:00",95.3065789999999,1,3
"2012-02-21 02:00:00",77.3860015,2,3
"2012-02-21 04:00:00",59.4363095,4,3
"2012-02-21 05:00:00",38.474632,5,3
"2012-02-21 06:00:00",20.228032,6,3
"2012-02-21 07:00:00",59.4363095,7,3
"2012-02-21 08:00:00",34.43508762,8,3
"2012-02-21 09:00:00",16.9837334,9,3
"2012-02-21 10:00:00",39.6858213,10,3
"2012-02-21 11:00:00",56.07344792,11,3
"2012-02-21 12:00:00",115.76771232,12,3
"2012-02-21 13:00:00",144.33807338,13,3
"2012-02-21 14:00:00",130.67630432,14,3
"2012-02-21 15:00:00",144.33807338,15,3
"2012-02-21 16:00:00",163.64295488,16,3
"2012-02-21 17:00:00",202.48865866,17,3
"2012-02-21 18:00:00",202.48865866,18,3
"2012-02-21 19:00:00",157.2703142,19,3
"2012-02-21 20:00:00",127.83536214,20,3
"2012-02-21 21:00:00",103.12603974,21,3
"2012-02-21 22:00:00",80.1548313,22,3
"2012-02-21 23:00:00",80.92527858,23,3
"2012-02-22 00:00:00",82.88557858,0,4
"2012-02-22 01:00:00",74.76072296,1,4
"2012-02-22 02:00:00",91.85719092,2,4
"2012-02-22 03:00:00",79.31467058,3,4
"2012-02-22 04:00:00",74.67533974,4,4
"2012-02-22 05:00:00",73.1702314,5,4
"2012-02-22 06:00:00",53.71366224,6,4
"2012-02-22 07:00:00",54.12838562,7,4
"2012-02-22 08:00:00",51.41330812,8,4
"2012-02-22 09:00:00",72.37498562,9,4
"2012-02-22 10:00:00",75.11917762,10,4
"2012-02-22 11:00:00",95.6661317399999,11,4
"2012-02-22 12:00:00",134.56633542,12,4
"2012-02-22 13:00:00",165.4465587,13,4
"2012-02-22 14:00:00",172.82767948,14,4
"2012-02-22 15:00:00",264.84743838,15,4
"2012-02-22 16:00:00",279.10600494,16,4
"2012-02-22 17:00:00",266.00113882,17,4
"2012-02-22 18:00:00",229.75274898,18,4
"2012-02-22 19:00:00",212.45308242,19,4
"2012-02-22 20:00:00",192.7914558,20,4
"2012-02-22 21:00:00",251.69047442,21,4
"2012-02-22 22:00:00",195.97777614,22,4
"2012-02-22 23:00:00",221.57638242,23,4
"2012-02-23 00:00:00",197.93807614,0,5
"2012-02-23 01:00:00",166.08180492,1,5
"2012-02-23 02:00:00",150.73108458,2,5
"2012-02-23 03:00:00",139.7790558,3,5
"2012-02-23 04:00:00",90.7649150799999,4,5
"2012-02-23 05:00:00",90.7649150799999,5,5
"2012-02-23 06:00:00",35.3538233,6,5
"2012-02-23 07:00:00",55.1962520799999,7,5
"2012-02-23 08:00:00",29.5685313,8,5
"2012-02-23 09:00:00",52.36133964,9,5
"2012-02-23 10:00:00",122.2951638,10,5
"2012-02-23 11:00:00",202.18497442,11,5
"2012-02-23 12:00:00",224.59192314,12,5
"2012-02-23 13:00:00",236.3141948,13,5
"2012-02-23 14:00:00",251.36800714,14,5
"2012-02-23 15:00:00",257.15976646,15,5
"2012-02-23 16:00:00",258.7891575,16,5
"2012-02-23 17:00:00",261.79669524,17,5
"2012-02-23 18:00:00",244.99536646,18,5
"2012-02-23 19:00:00",224.95684512,19,5
"2012-02-23 20:00:00",200.59561296,20,5
"2012-02-23 21:00:00",178.33388458,21,5
"2012-02-23 22:00:00",170.80107614,22,5
"2012-02-23 23:00:00",157.260549,23,5
"2012-02-24 00:00:00",157.68789812,0,6
"2012-02-24 01:00:00",145.2462558,1,6
"2012-02-24 02:00:00",110.32521292,2,6
"2012-02-24 03:00:00",75.45264346,3,6
"2012-02-24 04:00:00",54.49096596,4,6
"2012-02-24 05:00:00",63.5265863,5,6
"2012-02-24 06:00:00",61.93609474,6,6
"2012-02-24 07:00:00",98.57451508,7,6
"2012-02-24 08:00:00",98.36661798,8,6
"2012-02-24 09:00:00",66.0202396399999,9,6
"2012-02-24 10:00:00",65.66883174,10,6
"2012-02-24 11:00:00",61.0295009,11,6
"2012-02-24 12:00:00",93.79236596,12,6
"2012-02-24 13:00:00",113.1635519,13,6
"2012-02-24 14:00:00",136.8694214,14,6
"2012-02-24 15:00:00",69.3758863,15,6
"2012-02-24 16:00:00",69.3758863,16,6
"2012-02-24 17:00:00",49.0675519,17,6
"2012-02-24 18:00:00",37.640857,18,6
"2012-02-24 19:00:00",67.2501439,19,6
"2012-02-24 20:00:00",157.19629138,20,6
"2012-02-24 21:00:00",254.2344502,21,6
"2012-02-24 22:00:00",230.44603712,22,6
"2012-02-24 23:00:00",230.23814002,23,6
"2012-02-25 00:00:00",179.01696332,0,7
"2012-02-25 01:00:00",170.28065304,1,7
"2012-02-25 02:00:00",154.22007014,2,7
"2012-02-25 03:00:00",146.4295632,3,7
"2012-02-25 04:00:00",157.14869198,4,7
"2012-02-25 05:00:00",161.4021632,5,7
"2012-02-25 06:00:00",161.4021632,6,7
"2012-02-25 07:00:00",144.21645116,7,7
"2012-02-25 08:00:00",121.3685042,8,7
"2012-02-25 09:00:00",41.0117634799999,9,7
"2012-02-25 10:00:00",88.06162454,10,7
"2012-02-25 11:00:00",177.00672118,11,7
"2012-02-25 12:00:00",215.56497324,12,7
"2012-02-25 13:00:00",205.144462,13,7
"2012-02-25 14:00:00",209.98757834,14,7
"2012-02-25 15:00:00",207.24509588,15,7
"2012-02-25 16:00:00",220.70670712,16,7
"2012-02-25 17:00:00",186.10908354,17,7
"2012-02-25 18:00:00",208.86832962,18,7
"2012-02-25 19:00:00",170.52806966,19,7
"2012-02-25 20:00:00",185.22342734,20,7
"2012-02-25 21:00:00",156.71334098,21,7
"2012-02-25 22:00:00",150.36163794,22,7
"2012-02-25 23:00:00",138.84726338,23,7
"2012-02-26 00:00:00",128.29543254,0,1
"2012-02-26 01:00:00",117.58164098,1,1
"2012-02-26 02:00:00",117.58164098,2,1
"2012-02-26 03:00:00",123.9571213,3,1
"2012-02-26 04:00:00",123.9571213,4,1
"2012-02-26 05:00:00",110.64435808,5,1
"2012-02-26 06:00:00",111.82546348,6,1
"2012-02-26 07:00:00",83.1566427,7,1
"2012-02-26 08:00:00",85.19097214,8,1
"2012-02-26 09:00:00",101.52105808,9,1
"2012-02-26 10:00:00",132.54821124,10,1
"2012-02-26 11:00:00",140.28073992,11,1
"2012-02-26 12:00:00",152.97234146,12,1
"2012-02-26 13:00:00",165.1093365,13,1
"2012-02-26 14:00:00",186.1001285,14,1
"2012-02-26 15:00:00",193.5422165,15,1
"2012-02-26 16:00:00",193.53403964,16,1
"2012-02-26 17:00:00",196.36895208,17,1
"2012-02-26 18:00:00",177.20929092,18,1
"2012-02-26 19:00:00",181.31513974,19,1
"2012-02-26 20:00:00",151.23016224,20,1
"2012-02-26 21:00:00",134.72574146,21,1
"2012-02-26 22:00:00",144.23490108,22,1
"2012-02-26 23:00:00",86.93171124,23,1
"2012-02-27 00:00:00",77.0790191399999,0,2
"2012-02-27 01:00:00",64.70843158,1,2
"2012-02-27 02:00:00",44.6628042,2,2
"2012-02-27 03:00:00",25.32581924,3,2
"2012-02-27 04:00:00",2.76831295999996,4,2
"2012-02-27 05:00:00",2.76831295999996,5,2
"2012-02-27 06:00:00",40.91184164,6,2
"2012-02-27 07:00:00",69.73235008,7,2
"2012-02-27 08:00:00",62.178604,8,2
"2012-02-27 09:00:00",78.3181028,9,2
"2012-02-27 10:00:00",144.41857014,10,2
"2012-02-27 11:00:00",162.04223964,11,2
"2012-02-27 12:00:00",207.4684812,12,2
"2012-02-27 13:00:00",188.42663542,13,2
"2012-02-27 14:00:00",227.01198242,14,2
"2012-02-27 15:00:00",284.95873038,15,2
"2012-02-27 16:00:00",289.29875116,16,2
"2012-02-27 17:00:00",295.38095116,17,2
"2012-02-27 18:00:00",278.87653038,18,2
"2012-02-27 19:00:00",265.41854682,19,2
"2012-02-27 20:00:00",245.90214054,20,2
"2012-02-27 21:00:00",227.01198242,21,2
"2012-02-27 22:00:00",195.33117614,22,2
"2012-02-27 23:00:00",166.52247224,23,2
"2012-02-28 00:00:00",154.72254346,0,3
"2012-02-28 01:00:00",120.44810274,1,3
"2012-02-28 02:00:00",147.3758744,2,3
"2012-02-28 03:00:00",227.82060154,3,3
"2012-02-28 04:00:00",156.68327554,4,3
"2012-02-28 05:00:00",156.68327554,5,3
"2012-02-28 06:00:00",140.18419198,6,3
"2012-02-28 07:00:00",132.8321857,7,3
"2012-02-28 08:00:00",117.12834792,8,3
"2012-02-28 09:00:00",136.01850604,9,3
"2012-02-28 10:00:00",147.7116632,10,3
"2012-02-28 11:00:00",179.53406214,11,3
"2012-02-28 12:00:00",189.42520296,12,3
"2012-02-28 13:00:00",198.3132009,13,3
"2012-02-28 14:00:00",226.4444744,14,3
"2012-02-28 15:00:00",237.48760612,15,3
"2012-02-28 16:00:00",231.40540612,16,3
"2012-02-28 17:00:00",237.48760612,17,3
"2012-02-28 18:00:00",235.38697224,18,3
"2012-02-28 19:00:00",232.705457,19,3
"2012-02-28 20:00:00",221.95276596,20,3
"2012-02-28 21:00:00",149.9816234,21,3
"2012-02-28 22:00:00",149.9816234,22,3
"2012-02-28 23:00:00",120.45957858,23,3
"2012-02-29 00:00:00",124.8689314,0,4
"2012-02-29 01:00:00",137.0333314,1,4
"2012-02-29 02:00:00",107.54040108,2,4
"2012-02-29 03:00:00",60.83351612,3,4
"2012-02-29 05:00:00",39.87183862,5,4
"2012-02-29 06:00:00",51.47731612,6,4
"2012-02-29 07:00:00",25.43487196,7,4
"2012-02-29 08:00:00",47.8762724,8,4
"2012-02-29 09:00:00",44.42147024,9,4
"2012-02-29 10:00:00",44.42147024,10,4
"2012-02-29 11:00:00",23.3690723,11,4
"2012-02-29 12:00:00",18.0518734799999,12,4
"2012-02-29 13:00:00",25.3345345399999,13,4
